,Region,American Cuisine,Asian Cuisine,Drinks/Dessert,Latin Cuisine,No Opinion
993,3,0,0,0,0,1
994,3,0,0,0,0,1
995,3,0,0,0,1,0
996,3,0,1,0,0,0
997,3,0,0,0,0,1
998,3,0,0,0,1,0
999,3,1,0,0,0,0
1000,3,0,1,0,0,0
1001,3,0,1,0,0,0
1002,3,0,0,0,1,0
1003,3,0,1,0,0,0
1004,3,0,0,0,1,0
1005,3,0,0,1,0,0
1006,3,1,0,0,0,0
1007,3,0,0,0,1,0
1008,3,0,0,0,1,0
1009,3,0,0,1,0,0
1010,3,0,0,1,0,0
1011,3,0,0,0,1,0
1012,3,0,0,1,0,0
1013,3,0,0,1,0,0
1014,3,0,0,0,1,0
1015,3,0,1,0,0,0
1016,3,0,0,0,0,1
1017,3,0,0,0,0,1
1018,3,1,0,0,0,0
1019,3,0,0,0,0,1
1020,3,0,0,0,0,1
1021,3,0,0,0,1,0
1022,3,0,0,0,0,1
1023,3,0,0,0,0,1
1024,3,1,0,0,0,0
1025,3,0,0,0,0,1
1026,3,0,0,0,0,1
1027,3,1,0,0,0,0
1028,3,0,0,0,1,0
1029,3,0,0,0,1,0
1030,3,1,0,0,0,0
1031,3,1,0,0,0,0
1032,3,0,1,0,0,0
1033,3,0,0,0,1,0
1034,3,1,0,0,0,0
1035,3,0,0,0,0,1
1036,3,0,1,0,0,0
1037,3,0,0,0,1,0
1038,3,0,0,0,0,1
1039,3,1,0,0,0,0
1040,3,0,0,0,0,1
1041,3,0,0,0,1,0
1042,3,0,1,0,0,0
1043,3,0,0,1,0,0
1044,3,1,0,0,0,0
1045,3,1,0,0,0,0
1046,3,0,0,1,0,0
1047,3,0,0,0,0,1
1048,3,1,0,0,0,0
1049,3,0,0,0,0,1
1050,3,1,0,0,0,0
1051,3,1,0,0,0,0
1052,3,0,1,0,0,0
1053,3,1,0,0,0,0
1054,3,0,0,0,0,1
1055,3,0,1,0,0,0
1056,3,0,0,0,0,1
1057,3,0,1,0,0,0
1058,3,0,1,0,0,0
1059,3,0,0,0,1,0
1060,3,0,0,1,0,0
1061,3,0,1,0,0,0
1062,3,1,0,0,0,0
1063,3,0,0,0,0,1
1064,3,0,0,0,1,0
1065,3,1,0,0,0,0
1066,3,0,0,1,0,0
1067,3,0,1,0,0,0
1068,3,0,0,0,0,1
1069,3,0,0,0,1,0
1070,3,1,0,0,0,0
1071,3,0,0,0,0,1
1072,3,0,0,0,0,1
1073,3,0,0,0,0,1
1074,3,0,0,0,0,1
1075,3,0,0,0,1,0
1076,3,0,0,1,0,0
1077,4,0,1,0,0,0
1078,4,0,0,1,0,0
1079,4,0,0,0,0,1
1080,4,0,1,0,0,0
1081,4,0,1,0,0,0
1082,4,0,1,0,0,0
1083,4,0,0,1,0,0
1084,4,1,0,0,0,0
1085,4,0,1,0,0,0
1086,4,1,0,0,0,0
1087,4,0,0,0,0,1
1088,4,0,0,1,0,0
1089,4,0,0,0,0,1
1090,4,0,1,0,0,0
1091,4,0,0,0,0,1
1092,4,0,0,0,0,1
1093,4,0,0,1,0,0
1094,4,0,0,0,0,1
1095,4,0,0,1,0,0
1096,4,0,0,0,0,1
1097,4,0,0,1,0,0
1098,4,0,1,0,0,0
1099,4,0,0,0,0,1
1100,4,0,0,1,0,0
1101,4,0,0,0,0,1
1102,4,0,0,0,1,0
1103,4,0,0,0,0,1
1104,4,0,0,1,0,0
1105,4,0,0,1,0,0
1106,4,0,0,0,0,1
1107,4,0,1,0,0,0
1108,4,0,0,0,0,1
1109,4,0,0,1,0,0
1110,4,0,0,0,0,1
1111,4,0,0,0,0,1
1112,4,1,0,0,0,0
1113,4,1,0,0,0,0
1114,4,0,0,1,0,0
1115,4,0,0,0,0,1
1116,4,0,0,1,0,0
1117,4,0,0,0,1,0
1118,4,1,0,0,0,0
1119,4,1,0,0,0,0
1120,4,0,0,0,1,0
1121,4,0,1,0,0,0
1122,4,1,0,0,0,0
1123,4,0,0,0,0,1
1124,4,0,0,0,0,1
1125,4,0,0,0,1,0
1126,4,0,0,1,0,0
1127,4,0,0,1,0,0
1128,4,1,0,0,0,0
1129,4,0,0,0,0,1
1130,4,0,1,0,0,0
1131,4,1,0,0,0,0
1132,4,0,1,0,0,0
1133,4,0,0,1,0,0
1134,4,0,1,0,0,0
1135,4,0,0,0,1,0
1136,4,0,0,0,1,0
1137,4,0,1,0,0,0
1138,4,0,0,1,0,0
1139,4,0,0,0,0,1
1140,4,0,0,1,0,0
1141,4,0,0,1,0,0
1142,4,0,0,0,1,0
1143,4,1,0,0,0,0
1144,4,1,0,0,0,0
1145,4,1,0,0,0,0
1146,4,1,0,0,0,0
1147,4,0,0,0,1,0
1148,4,0,0,0,1,0
1149,4,0,1,0,0,0
1150,4,0,0,1,0,0
1151,4,0,0,0,0,1
1152,4,0,1,0,0,0
1153,4,0,0,0,0,1
1154,4,1,0,0,0,0
1155,4,0,0,1,0,0
1156,4,0,0,0,0,1
1157,4,0,0,0,0,1
1158,4,0,1,0,0,0
1159,4,0,0,0,1,0
1160,4,0,0,0,0,1
1161,4,0,0,0,1,0
1162,4,0,0,1,0,0
1163,4,0,0,0,0,1
1164,4,1,0,0,0,0
1165,4,0,0,1,0,0
1166,4,0,0,1,0,0
1167,4,0,0,0,0,1
1168,4,0,0,0,1,0
1169,4,1,0,0,0,0
1170,4,0,0,1,0,0
1171,4,0,1,0,0,0
1172,4,0,0,0,0,1
1173,4,0,0,0,0,1
1174,4,0,0,0,0,1
1175,4,0,0,1,0,0
1176,4,0,0,0,0,1
1177,4,0,0,1,0,0
1178,4,0,0,1,0,0
1179,4,0,0,0,1,0
1180,4,0,0,0,1,0
1181,4,0,0,0,0,1
1182,4,0,0,1,0,0
1183,4,0,1,0,0,0
1184,4,0,0,1,0,0
1185,4,0,0,0,0,1
1186,4,0,0,0,0,1
1187,4,0,0,1,0,0
1188,4,0,0,1,0,0
1189,4,0,0,1,0,0
1190,4,0,0,0,0,1
1191,4,0,0,0,1,0
1192,4,0,0,1,0,0
1193,4,0,0,0,0,1
1194,4,0,0,1,0,0
1195,4,0,0,0,0,1
1196,4,0,0,1,0,0
1197,4,0,0,1,0,0
1198,4,0,0,0,1,0
1199,4,0,0,1,0,0
1200,4,1,0,0,0,0
1201,4,0,0,0,1,0
1202,4,0,0,1,0,0
1203,4,0,0,1,0,0
1204,4,0,0,1,0,0
1205,4,0,0,1,0,0
1206,4,0,0,1,0,0
1207,4,0,0,1,0,0
1208,4,0,0,1,0,0
1209,4,0,0,0,1,0
1210,4,0,1,0,0,0
1211,4,0,0,0,0,1
1212,4,0,1,0,0,0
1213,4,0,0,0,1,0
1214,4,0,0,1,0,0
1215,4,0,0,1,0,0
1216,4,0,0,0,0,1
1217,4,0,1,0,0,0
1218,4,0,1,0,0,0
1219,4,1,0,0,0,0
1220,4,0,0,0,1,0
1221,4,0,1,0,0,0
1222,4,0,0,1,0,0
1223,4,0,0,1,0,0
1224,4,0,0,0,0,1
1225,4,0,0,1,0,0
1226,4,0,0,0,0,1
1227,4,0,0,0,1,0
1228,4,1,0,0,0,0
1229,4,0,1,0,0,0
1230,4,0,0,0,0,1
1231,4,1,0,0,0,0
1232,4,0,0,0,1,0
1233,4,0,0,0,1,0
1234,4,1,0,0,0,0
1235,4,0,0,0,0,1
1236,4,0,0,0,0,1
1237,4,1,0,0,0,0
1238,4,0,0,1,0,0
1239,4,0,0,0,0,1
1240,4,1,0,0,0,0
1241,4,0,0,0,0,1
1242,4,0,0,0,0,1
1243,4,1,0,0,0,0
1244,4,0,0,1,0,0
1245,4,0,0,0,0,1
1246,4,0,0,0,0,1
1247,4,0,0,0,0,1
1248,4,0,0,0,0,1
1249,4,0,0,1,0,0
1250,4,0,0,1,0,0
1251,4,1,0,0,0,0
1252,4,0,0,0,0,1
1253,4,0,1,0,0,0
1254,4,0,0,1,0,0
1255,4,0,0,1,0,0
1256,4,0,0,0,0,1
1257,4,0,0,0,0,1
1258,4,0,0,1,0,0
1259,4,0,0,0,0,1
1260,4,0,0,0,1,0
1261,4,1,0,0,0,0
1262,4,0,0,0,0,1
1263,4,0,0,0,1,0
1264,4,1,0,0,0,0
1265,4,0,0,0,0,1
1266,4,0,0,0,0,1
1267,4,0,0,0,0,1
1268,4,0,0,1,0,0
1269,4,0,0,1,0,0
1270,4,0,1,0,0,0
1271,4,0,0,0,1,0
1272,4,0,0,0,0,1
1273,4,0,0,0,0,1
1274,4,0,0,0,0,1
1275,4,0,0,0,0,1
1276,4,0,0,0,0,1
1277,4,0,0,0,0,1
1278,4,1,0,0,0,0
1279,4,0,0,0,0,1
1280,4,0,0,1,0,0
1281,4,0,0,0,1,0
1282,4,0,0,1,0,0
1283,4,0,0,1,0,0
1284,4,0,1,0,0,0
1285,4,0,0,0,0,1
1286,4,1,0,0,0,0
1287,4,0,0,1,0,0
1288,4,1,0,0,0,0
1289,4,0,1,0,0,0
1290,4,0,1,0,0,0
1291,4,1,0,0,0,0
1292,4,0,0,0,1,0
1293,4,0,0,0,1,0
1294,4,0,0,0,0,1
1295,4,0,0,0,0,1
1296,4,1,0,0,0,0
1297,4,0,1,0,0,0
1298,4,0,0,0,0,1
1299,4,0,0,0,0,1
1300,4,0,0,0,1,0
1301,4,0,0,0,0,1
1302,4,0,0,1,0,0
1303,4,0,0,1,0,0
1304,4,0,1,0,0,0
1305,4,0,0,1,0,0
1306,4,0,0,0,0,1
1307,4,0,0,1,0,0
1308,4,0,0,0,0,1
1309,4,0,1,0,0,0
1310,4,0,0,0,1,0
1311,4,0,1,0,0,0
1312,4,0,0,0,0,1
1313,4,0,0,0,0,1
1314,4,0,0,0,0,1
1315,4,0,0,0,0,1
1316,4,0,1,0,0,0
1317,4,0,0,0,0,1
1318,4,0,0,0,0,1
1319,4,0,0,1,0,0
1320,4,0,0,1,0,0
1321,4,1,0,0,0,0
1322,4,0,0,1,0,0
1323,4,1,0,0,0,0
1324,4,0,0,0,0,1
1325,4,0,0,1,0,0
1326,4,0,0,1,0,0
1327,4,0,0,0,0,1
1328,4,0,0,0,1,0
1329,4,0,0,0,0,1
1330,4,0,0,0,1,0
1331,4,0,0,0,1,0
1332,4,0,0,0,0,1
1333,4,0,0,1,0,0
1334,4,0,0,0,1,0
1335,4,0,0,1,0,0
1336,4,0,0,0,0,1
1337,4,0,0,0,0,1
1338,4,0,0,1,0,0
1339,4,0,0,0,0,1
1340,4,0,1,0,0,0
1341,4,1,0,0,0,0
1342,4,0,0,0,1,0
1343,4,0,0,1,0,0
1344,4,1,0,0,0,0
1345,4,0,0,0,0,1
1346,4,0,0,0,0,1
1347,4,0,0,0,0,1
1348,4,1,0,0,0,0
1349,4,0,0,0,0,1
1350,4,0,0,1,0,0
1351,4,0,0,0,1,0
1352,4,0,0,1,0,0
1353,4,0,0,1,0,0
1354,4,0,0,1,0,0
1355,4,0,0,1,0,0
1356,4,0,0,0,0,1
1357,4,0,0,0,0,1
1358,4,0,0,1,0,0
1359,4,0,0,0,0,1
1360,4,0,0,0,1,0
1361,4,0,0,1,0,0
1362,4,0,0,0,1,0
1363,4,0,0,0,0,1
1364,4,0,0,0,0,1
1365,4,1,0,0,0,0
1366,4,0,0,0,0,1
1367,4,0,0,0,1,0
1368,4,0,1,0,0,0
1369,4,0,0,0,0,1
1370,4,0,0,1,0,0
1371,4,0,0,0,0,1
1372,4,0,0,0,0,1
1373,4,0,0,0,1,0
1374,4,0,0,1,0,0
1375,4,0,0,0,0,1
1376,4,0,0,0,1,0
1377,4,0,0,0,1,0
1378,4,1,0,0,0,0
1379,4,0,1,0,0,0
1380,4,0,0,0,0,1
1381,4,0,0,0,0,1
1382,4,0,0,0,0,1
1383,4,0,0,0,0,1
1384,4,0,0,0,0,1
1385,4,0,0,0,0,1
1386,4,0,1,0,0,0
1387,4,0,0,0,0,1
1388,4,0,0,0,1,0
1389,4,0,0,0,1,0
1390,4,0,0,1,0,0
1391,4,1,0,0,0,0
1392,4,0,0,1,0,0
1393,4,0,0,0,0,1
1394,4,1,0,0,0,0
1395,4,0,0,0,0,1
1396,4,0,0,0,0,1
1397,4,0,0,0,1,0
1398,4,0,0,0,0,1
1399,4,1,0,0,0,0
1400,4,0,0,0,1,0
1401,4,0,0,1,0,0
1402,4,1,0,0,0,0
1403,4,0,0,0,0,1
1404,4,0,0,1,0,0
1405,4,0,1,0,0,0
1406,4,0,0,0,0,1
1407,4,0,0,0,0,1
1408,4,1,0,0,0,0
1409,4,0,0,1,0,0
1410,4,0,0,0,1,0
1411,4,1,0,0,0,0
1412,4,0,1,0,0,0
1413,4,0,0,0,1,0
1414,4,0,0,0,0,1
1415,4,0,0,1,0,0
1416,4,0,0,0,1,0
1417,4,0,0,0,0,1
1418,4,0,0,0,0,1
1419,4,0,0,0,0,1
1420,4,0,0,1,0,0
1421,4,0,0,1,0,0
1422,4,0,0,0,0,1
1423,4,0,0,0,0,1
1424,4,0,0,1,0,0
1425,4,0,0,0,0,1
1426,4,0,0,0,0,1
1427,4,0,0,0,0,1
1428,4,0,0,0,0,1
1429,4,0,0,0,1,0
1430,4,1,0,0,0,0
1431,4,0,0,0,1,0
1432,4,0,0,1,0,0
1433,4,0,0,0,1,0
1434,4,0,0,0,0,1
1435,4,1,0,0,0,0
1436,4,1,0,0,0,0
1437,4,0,1,0,0,0
1438,4,0,0,1,0,0
1439,4,0,0,0,0,1
1440,4,0,0,1,0,0
1441,4,0,0,0,0,1
1442,4,0,1,0,0,0
1443,4,0,0,0,1,0
1444,4,0,0,0,0,1
1445,4,0,0,0,0,1
1446,4,1,0,0,0,0
1447,4,0,1,0,0,0
1448,4,1,0,0,0,0
1449,4,0,0,1,0,0
1450,4,1,0,0,0,0
1451,4,0,0,1,0,0
1452,4,0,0,0,0,1
1453,4,0,0,0,0,1
1454,4,1,0,0,0,0
1455,4,1,0,0,0,0
1456,4,1,0,0,0,0
1457,4,0,0,0,1,0
1458,4,0,0,0,0,1
1459,4,1,0,0,0,0
1460,4,1,0,0,0,0
1461,4,0,1,0,0,0
1462,4,1,0,0,0,0
1463,4,0,0,1,0,0
1464,4,0,0,1,0,0
1465,4,0,0,1,0,0
1466,4,0,0,0,1,0
1467,4,0,0,1,0,0
1468,4,0,0,1,0,0
1469,4,0,0,0,0,1
1470,4,0,0,1,0,0
1471,4,0,0,1,0,0
1472,4,0,0,0,1,0
1473,4,0,1,0,0,0
1474,4,0,0,1,0,0
1475,4,0,0,0,0,1
1476,4,0,0,0,0,1
1477,4,0,1,0,0,0
1478,4,0,0,1,0,0
1479,4,1,0,0,0,0
1480,4,0,1,0,0,0
1481,4,0,0,1,0,0
1482,4,0,0,0,0,1
1483,4,0,0,1,0,0
1484,4,0,0,0,1,0
1485,4,0,0,0,1,0
1486,4,0,0,0,0,1
1487,4,0,0,0,0,1
1488,4,0,0,0,0,1
1489,4,0,0,0,0,1
1490,4,0,0,0,0,1
1491,4,0,0,0,1,0
1492,4,0,0,0,1,0
1493,4,1,0,0,0,0
1494,4,0,0,1,0,0
1495,4,0,0,1,0,0
1496,4,0,0,1,0,0
1497,4,0,0,0,0,1
1498,4,0,0,0,0,1
1499,4,0,0,0,0,1
1500,4,0,0,0,1,0
1501,4,0,0,0,0,1
1502,4,0,0,1,0,0
1503,4,0,0,0,1,0
1504,4,0,0,0,1,0
1505,4,0,0,1,0,0
1506,4,1,0,0,0,0
1507,4,0,0,1,0,0
1508,4,0,0,1,0,0
1509,4,0,1,0,0,0
1510,4,0,0,0,0,1
1511,4,0,0,1,0,0
1512,4,0,0,0,1,0
1513,4,0,0,1,0,0
1514,4,0,1,0,0,0
1515,4,0,0,0,0,1
1516,4,0,0,1,0,0
1517,4,0,0,0,1,0
1518,4,0,0,0,0,1
1519,4,0,0,1,0,0
1520,4,0,1,0,0,0
1521,4,0,0,1,0,0
1522,4,0,0,1,0,0
1523,4,0,0,0,1,0
1524,4,1,0,0,0,0
1525,4,0,1,0,0,0
1526,4,0,1,0,0,0
1527,4,1,0,0,0,0
1528,4,0,1,0,0,0
1529,4,0,0,0,1,0
1530,4,0,0,0,1,0
1531,4,1,0,0,0,0
1532,4,1,0,0,0,0
1533,4,0,0,0,0,1
1534,4,1,0,0,0,0
1535,4,1,0,0,0,0
1536,4,0,0,1,0,0
1537,4,0,0,1,0,0
1538,4,0,0,1,0,0
1539,4,1,0,0,0,0
1540,4,0,0,1,0,0
1541,4,0,1,0,0,0
1542,4,0,0,1,0,0
1543,4,0,0,0,0,1
1544,4,1,0,0,0,0
1545,4,0,0,0,1,0
1546,4,1,0,0,0,0
1547,4,1,0,0,0,0
1548,4,0,0,0,0,1
1549,4,0,1,0,0,0
1550,4,0,0,1,0,0
1551,4,0,0,0,1,0
1552,4,0,0,1,0,0
1553,4,0,0,1,0,0
1554,4,1,0,0,0,0
1555,4,0,1,0,0,0
1556,4,0,0,1,0,0
1557,4,0,0,1,0,0
1558,4,0,1,0,0,0
1559,4,0,0,0,1,0
1560,4,0,0,0,1,0
1561,4,0,0,0,0,1
1562,4,0,0,1,0,0
1563,4,0,0,0,0,1
1564,4,0,0,0,0,1
1565,4,0,0,1,0,0
1566,4,1,0,0,0,0
1567,4,0,0,0,0,1
1568,4,0,0,0,0,1
1569,4,0,0,1,0,0
1570,4,0,0,0,0,1
1571,4,0,0,0,1,0
1572,4,0,1,0,0,0
1573,4,0,0,1,0,0
1574,4,0,0,1,0,0
1575,4,0,0,1,0,0
1576,4,1,0,0,0,0
1577,4,1,0,0,0,0
1578,4,0,0,0,0,1
1579,4,0,0,0,1,0
1580,4,0,0,0,0,1
1581,4,0,0,1,0,0
1582,4,1,0,0,0,0
1583,4,0,0,1,0,0
1584,4,0,0,0,0,1
1585,4,0,0,1,0,0
1586,4,0,0,0,0,1
1587,4,0,1,0,0,0
1588,4,0,0,0,0,1
1589,4,0,1,0,0,0
1590,4,0,1,0,0,0
1591,4,0,0,0,0,1
1592,4,0,0,0,0,1
1593,4,1,0,0,0,0
1594,4,0,1,0,0,0
1595,4,0,0,0,0,1
1596,4,0,0,1,0,0
1597,4,1,0,0,0,0
1598,4,0,0,1,0,0
1599,4,0,0,0,1,0
1600,4,0,0,1,0,0
1601,4,1,0,0,0,0
1602,4,0,0,1,0,0
1603,4,0,0,0,0,1
1604,4,0,0,1,0,0
1605,4,0,0,1,0,0
1606,4,1,0,0,0,0
1607,4,0,0,0,0,1
1608,4,0,0,0,0,1
1609,4,0,0,0,0,1
1610,4,1,0,0,0,0
1611,4,0,1,0,0,0
1612,4,0,0,0,1,0
1613,4,0,0,0,0,1
1614,4,0,1,0,0,0
1615,4,0,0,0,1,0
1616,4,0,0,1,0,0
1617,4,0,0,1,0,0
1618,4,0,0,0,0,1
1619,4,1,0,0,0,0
1620,4,0,0,1,0,0
1621,4,1,0,0,0,0
1622,4,0,0,0,0,1
1623,4,1,0,0,0,0
1624,4,0,0,0,1,0
1625,4,0,0,0,1,0
1626,4,0,0,0,0,1
1627,4,0,0,0,1,0
1628,4,0,0,1,0,0
1629,4,0,0,1,0,0
1630,4,0,0,1,0,0
1631,4,0,0,1,0,0
1632,4,0,0,1,0,0
1633,4,0,0,1,0,0
1634,4,0,0,0,0,1
1635,4,0,0,0,0,1
1636,4,0,0,1,0,0
1637,4,0,1,0,0,0
1638,4,0,0,1,0,0
1639,4,0,0,0,0,1
1640,4,0,0,1,0,0
1641,4,0,0,0,1,0
1642,4,0,0,0,0,1
1643,5,0,0,0,0,1
1644,5,0,0,0,0,1
1645,5,1,0,0,0,0
1646,5,0,0,0,0,1
1647,5,1,0,0,0,0
1648,5,0,0,0,1,0
1649,5,0,0,0,1,0
1650,5,0,0,0,0,1
1651,5,0,0,0,1,0
1652,5,0,0,0,0,1
1653,5,0,0,0,0,1
1654,5,0,0,0,1,0
1655,5,0,0,0,0,1
1656,5,0,1,0,0,0
1657,5,0,0,0,1,0
1658,5,1,0,0,0,0
1659,5,0,0,0,0,1
1660,5,0,0,0,0,1
1661,5,0,0,0,1,0
1662,5,1,0,0,0,0
1663,5,0,0,0,0,1
1664,5,0,1,0,0,0
1665,5,0,0,1,0,0
1666,5,1,0,0,0,0
1667,5,0,0,1,0,0
1668,5,0,0,0,0,1
1669,5,0,0,0,0,1
1670,5,1,0,0,0,0
1671,5,0,0,0,1,0
1672,5,0,0,0,1,0
1673,5,0,0,0,1,0
1674,5,1,0,0,0,0
1675,5,0,0,0,1,0
1676,5,0,0,0,1,0
1677,5,0,0,0,1,0
1678,5,0,0,0,0,1
1679,5,0,0,1,0,0
1680,5,0,0,0,0,1
1681,5,0,0,0,0,1
1682,5,0,0,0,1,0
1683,5,0,1,0,0,0
1684,5,1,0,0,0,0
1685,5,0,0,0,1,0
1686,5,1,0,0,0,0
1687,5,0,1,0,0,0
1688,5,0,0,0,1,0
1689,5,0,0,0,1,0
1690,5,0,1,0,0,0
1691,5,0,0,0,0,1
1692,5,0,0,0,0,1
1693,5,0,0,0,0,1
1694,5,0,0,0,0,1
1695,5,0,1,0,0,0
1696,5,0,0,0,1,0
1697,5,1,0,0,0,0
1698,5,1,0,0,0,0
1699,5,0,1,0,0,0
1700,5,1,0,0,0,0
1701,5,0,0,0,0,1
1702,5,0,0,0,0,1
1703,5,0,0,1,0,0
1704,5,0,0,0,1,0
1705,5,0,0,0,1,0
1706,5,0,1,0,0,0
1707,5,0,0,0,1,0
1708,5,1,0,0,0,0
1709,5,0,1,0,0,0
1710,5,0,0,0,1,0
1711,5,0,0,0,0,1
1712,5,0,1,0,0,0
1713,5,1,0,0,0,0
1714,5,1,0,0,0,0
1715,5,0,0,0,0,1
1716,5,1,0,0,0,0
1717,5,0,0,0,0,1
1718,5,1,0,0,0,0
1719,5,0,1,0,0,0
1720,5,0,0,1,0,0
1721,5,0,0,0,1,0
1722,5,0,0,0,0,1
1723,5,0,0,0,1,0
1724,5,0,0,0,1,0
1725,5,0,0,0,1,0
1726,5,0,0,0,1,0
1727,5,1,0,0,0,0
1728,5,0,0,0,1,0
1729,5,1,0,0,0,0
1730,5,0,0,0,1,0
1731,5,1,0,0,0,0
1732,5,0,1,0,0,0
1733,5,0,0,0,1,0
1734,5,0,0,0,0,1
1735,5,0,0,1,0,0
1736,5,0,0,1,0,0
1737,5,0,0,0,0,1
1738,5,0,1,0,0,0
1739,5,1,0,0,0,0
1740,5,0,0,1,0,0
1741,5,0,1,0,0,0
1742,5,0,0,0,0,1
1743,5,0,0,1,0,0
1744,5,0,0,0,0,1
1745,5,0,0,0,1,0
1746,5,0,0,0,0,1
1747,5,0,0,1,0,0
1748,5,0,0,0,0,1
1749,5,0,0,0,0,1
1750,5,1,0,0,0,0
1751,5,0,1,0,0,0
1752,5,0,0,0,1,0
1753,5,0,0,0,0,1
1754,5,1,0,0,0,0
1755,5,0,0,0,0,1
1756,5,0,0,0,0,1
1757,5,0,0,1,0,0
1758,5,0,0,0,0,1
1759,5,0,1,0,0,0
1760,5,1,0,0,0,0
1761,5,0,0,0,1,0
1762,5,1,0,0,0,0
1763,5,0,0,0,1,0
1764,5,0,0,0,1,0
1765,5,0,0,1,0,0
1766,5,0,0,1,0,0
1767,5,1,0,0,0,0
1768,5,1,0,0,0,0
1769,5,0,0,0,1,0
1770,5,0,0,0,0,1
1771,5,0,0,0,1,0
1772,5,0,0,0,0,1
1773,5,1,0,0,0,0
1774,5,0,0,1,0,0
1775,5,1,0,0,0,0
1776,5,1,0,0,0,0
1777,5,1,0,0,0,0
1778,5,0,0,0,1,0
1779,5,0,0,0,1,0
1780,5,0,0,1,0,0
1781,5,0,0,0,0,1
1782,5,0,0,0,0,1
1783,5,1,0,0,0,0
1784,5,0,0,0,0,1
1785,5,1,0,0,0,0
1786,5,1,0,0,0,0
1787,5,0,0,1,0,0
1788,5,0,0,0,0,1
1789,5,0,0,0,1,0
1790,5,0,0,0,0,1
1791,5,0,0,0,0,1
1792,5,0,0,0,0,1
1793,5,0,0,1,0,0
1794,5,0,0,1,0,0
1795,5,1,0,0,0,0
1796,5,1,0,0,0,0
1797,5,0,0,0,1,0
1798,5,0,0,1,0,0
1799,5,0,0,0,1,0
1800,5,1,0,0,0,0
1801,5,0,0,1,0,0
1802,5,1,0,0,0,0
1803,5,0,0,1,0,0
1804,5,0,0,0,0,1
1805,5,0,0,0,1,0
1806,5,0,0,0,1,0
1807,5,1,0,0,0,0
1808,5,0,0,1,0,0
1809,5,1,0,0,0,0
1810,5,0,0,0,1,0
1811,5,0,0,0,1,0
1812,5,0,0,0,0,1
1813,5,0,0,0,1,0
1814,5,1,0,0,0,0
1815,5,0,0,0,1,0
1816,5,0,0,0,0,1
1817,5,0,0,0,0,1
1818,5,0,0,0,1,0
1819,5,0,0,0,1,0
1820,5,0,0,0,1,0
1821,5,0,0,0,0,1
1822,5,0,0,0,1,0
1823,5,0,0,0,1,0
1824,5,0,0,0,0,1
1825,5,1,0,0,0,0
1826,5,0,0,0,1,0
1827,5,0,0,0,1,0
1828,5,1,0,0,0,0
1829,5,0,0,0,1,0
1830,5,0,0,0,1,0
1831,5,0,0,0,1,0
1832,5,0,0,0,1,0
1833,5,0,0,0,1,0
1834,5,0,0,0,1,0
1835,5,0,0,0,0,1
1836,5,0,0,0,0,1
1837,5,1,0,0,0,0
1838,5,0,0,0,1,0
1839,5,0,0,0,1,0
1840,5,0,0,0,1,0
1841,5,0,0,0,1,0
1842,5,0,0,1,0,0
1843,5,1,0,0,0,0
1844,5,0,0,0,1,0
1845,5,0,0,1,0,0
1846,5,0,1,0,0,0
1847,5,1,0,0,0,0
1848,5,0,0,0,0,1
1849,5,0,0,1,0,0
1850,5,0,0,0,0,1
1851,5,0,0,0,1,0
1852,5,0,0,1,0,0
1853,5,0,1,0,0,0
1854,5,0,0,0,0,1
1855,5,0,1,0,0,0
1856,5,0,0,0,0,1
1857,5,0,0,0,1,0
1858,5,1,0,0,0,0
1859,5,0,0,0,1,0
1860,5,1,0,0,0,0
1861,5,0,0,0,1,0
1862,5,0,0,0,1,0
1863,5,0,0,1,0,0
1864,5,1,0,0,0,0
1865,5,0,0,0,0,1
1866,5,0,0,0,0,1
1867,5,0,0,0,0,1
1868,5,0,1,0,0,0
1869,5,0,0,0,1,0
1870,5,0,0,0,1,0
1871,5,0,0,0,0,1
1872,5,0,0,0,1,0
1873,5,0,0,0,1,0
1874,5,1,0,0,0,0
1875,5,0,0,0,0,1
1876,5,0,0,0,1,0
1877,5,0,0,0,0,1
1878,5,0,0,0,0,1
1879,5,0,1,0,0,0
1880,5,0,1,0,0,0
1881,5,0,0,0,0,1
1882,5,1,0,0,0,0
1883,5,1,0,0,0,0
1884,5,0,0,1,0,0
1885,5,0,0,0,0,1
1886,5,0,0,0,0,1
1887,5,0,0,1,0,0
1888,5,0,0,0,0,1
1889,5,0,0,0,0,1
1890,5,0,0,0,0,1
1891,5,0,0,0,1,0
1892,5,0,0,0,0,1
1893,5,0,0,0,0,1
1894,5,1,0,0,0,0
1895,5,0,0,1,0,0
1896,5,0,0,0,0,1
1897,5,1,0,0,0,0
1898,5,0,0,0,1,0
1899,5,1,0,0,0,0
1900,5,0,0,0,1,0
1901,5,1,0,0,0,0
1902,5,0,0,1,0,0
1903,5,0,0,0,1,0
1904,5,1,0,0,0,0
1905,5,0,0,0,1,0
1906,5,0,0,1,0,0
1907,5,0,0,0,1,0
1908,5,0,0,1,0,0
1909,5,0,0,0,1,0
1910,5,0,0,0,1,0
1911,5,0,0,0,0,1
1912,5,0,0,0,0,1
1913,5,0,0,0,1,0
1914,5,0,0,0,1,0
1915,5,0,0,0,1,0
1916,5,0,0,0,0,1
1917,5,0,1,0,0,0
1918,5,1,0,0,0,0
1919,5,0,0,0,1,0
1920,5,1,0,0,0,0
1921,5,1,0,0,0,0
1922,5,0,0,0,1,0
